/home/samyak/Desktop/Stratos_Veritas_Cloud_Hackathon/Files/melb_data.csv,Xyo_4KpUzVjifmFQytODA_ivKT-LgnriObojiM8OCJ8=,0
/home/samyak/Desktop/Stratos_Veritas_Cloud_Hackathon/Files/apple_income_statement.csv,0B_UDXXYqFQOwivUzlLFywcy3lCO_LwUNqR-ElRhz7s=,2
/home/samyak/Desktop/Stratos_Veritas_Cloud_Hackathon/Files/BankChurners.csv,6aSn5nkCyxUArHSrqhaRzty9eLvi6VxkGw9AiDSLanQ=,1
/home/samyak/Desktop/Stratos_Veritas_Cloud_Hackathon/Files/US Debt Tracker Dataset (Ver 2.17.23).csv,Hqu-M6adFheORMuGS3uZazrgQJN8jOY4S17e03V9JUw=,2
